tick,S,K,C,r,T,true_iv,true_delta,true_vega,true_gamma,is_liquid
588,100.000000,116.238521,2.314219,0.050000,0.453753,0.250000,0.249961,21.404029,0.018868,1
589,100.000000,116.238521,2.774213,0.050000,0.519259,0.250000,0.273893,23.996437,0.018485,1
590,100.000000,116.238521,3.297357,0.050000,0.594222,0.250000,0.297957,26.719109,0.017986,1
591,100.000000,116.238521,3.889257,0.050000,0.680006,0.250000,0.322077,29.569084,0.017393,1
592,100.000000,116.238521,4.555988,0.050000,0.778176,0.250000,0.346194,32.543393,0.016728,1
593,100.000000,116.238521,5.304145,0.050000,0.890517,0.250000,0.370273,35.638681,0.016008,1
594,100.000000,116.238521,6.140903,0.050000,1.019077,0.250000,0.394292,38.850765,0.015249,1
595,100.000000,116.238521,7.074070,0.050000,1.166196,0.250000,0.418243,42.174113,0.014466,1
596,100.000000,116.238521,8.112130,0.050000,1.334554,0.250000,0.442131,45.601242,0.013668,1
597,100.000000,116.238521,9.264276,0.050000,1.527217,0.250000,0.465967,49.122037,0.012866,1
598,100.000000,116.238521,10.540429,0.050000,1.747694,0.250000,0.489772,52.722986,0.012067,1
599,100.000000,116.238521,11.951230,0.050000,2.000000,0.250000,0.513567,56.386330,0.011277,1
600,100.000000,114.850121,0.000000,0.050000,0.002700,0.250000,0.000000,0.000000,0.000000,1
601,100.000000,114.850121,0.000000,0.050000,0.003090,0.250000,0.000000,0.000000,0.000000,1
602,100.000000,114.850121,0.000000,0.050000,0.003536,0.250000,0.000000,0.000000,0.000000,1
603,100.000000,114.850121,0.000000,0.050000,0.004046,0.250000,0.000000,0.000000,0.000000,1
604,100.000000,114.850121,0.000000,0.050000,0.004630,0.250000,0.000000,0.000000,0.000000,1
605,100.000000,114.850121,0.000000,0.050000,0.005299,0.250000,0.000000,0.000000,0.000000,1
606,100.000000,114.850121,0.000000,0.050000,0.006064,0.250000,0.000000,0.000000,0.000000,1
607,100.000000,114.850121,0.000000,0.050000,0.006939,0.250000,0.000000,0.000000,0.000000,1
608,100.000000,114.850121,0.000000,0.050000,0.007941,0.250000,0.000000,0.000000,0.000000,1
609,100.000000,114.850121,0.000000,0.050000,0.009088,0.250000,0.000000,0.000000,0.000000,1
610,100.000000,114.850121,0.000000,0.050000,0.010399,0.250000,0.000000,0.000002,0.000000,1
611,100.000000,114.850121,0.000000,0.050000,0.011901,0.250000,0.000000,0.000013,0.000000,1
612,100.000000,114.850121,0.000001,0.050000,0.013619,0.250000,0.000001,0.000072,0.000002,1
613,100.000000,114.850121,0.000004,0.050000,0.015585,0.250000,0.000006,0.000317,0.000008,1
614,100.000000,114.850121,0.000015,0.050000,0.017835,0.250000,0.000020,0.001174,0.000026,1
615,100.000000,114.850121,0.000053,0.050000,0.020410,0.250000,0.000064,0.003716,0.000073,1
616,100.000000,114.850121,0.000164,0.050000,0.023356,0.250000,0.000176,0.010256,0.000176,1
617,100.000000,114.850121,0.000451,0.050000,0.026728,0.250000,0.000427,0.025116,0.000376,1
618,100.000000,114.850121,0.001115,0.050000,0.030586,0.250000,0.000936,0.055402,0.000725,1
619,100.000000,114.850121,0.002506,0.050000,0.035002,0.250000,0.001869,0.111536,0.001275,1
620,100.000000,114.850121,0.005192,0.050000,0.040055,0.250000,0.003444,0.207320,0.002070,1
621,100.000000,114.850121,0.010008,0.050000,0.045837,0.250000,0.005914,0.359388,0.003136,1
622,100.000000,114.850121,0.018108,0.050000,0.052455,0.250000,0.009546,0.586144,0.004470,1
623,100.000000,114.850121,0.030988,0.050000,0.060027,0.250000,0.014597,0.906354,0.006040,1
624,100.000000,114.850121,0.050490,0.050000,0.068693,0.250000,0.021284,1.337699,0.007789,1
625,100.000000,114.850121,0.078784,0.050000,0.078610,0.250000,0.029769,1.895535,0.009645,1
626,100.000000,114.850121,0.118330,0.050000,0.089959,0.250000,0.040141,2.592038,0.011525,1
627,100.000000,114.850121,0.171832,0.050000,0.102946,0.250000,0.052418,3.435812,0.013350,1
628,100.000000,114.850121,0.242193,0.050000,0.117808,0.250000,0.066545,4.431912,0.015048,1
629,100.000000,114.850121,0.332470,0.050000,0.134815,0.250000,0.082410,5.582221,0.016563,1
630,100.000000,114.850121,0.445837,0.050000,0.154277,0.250000,0.099857,6.886030,0.017854,1
631,100.000000,114.850121,0.585568,0.050000,0.176550,0.250000,0.118696,8.340724,0.018897,1
632,100.000000,114.850121,0.755024,0.050000,0.202037,0.250000,0.138726,9.942466,0.019684,1
633,100.000000,114.850121,0.957661,0.050000,0.231204,0.250000,0.159738,11.686815,0.020219,1
634,100.000000,114.850121,1.197042,0.050000,0.264582,0.250000,0.181534,13.569226,0.020514,1
635,100.000000,114.850121,1.476872,0.050000,0.302779,0.250000,0.203929,15.585429,0.020590,1
636,100.000000,114.850121,1.801024,0.050000,0.346489,0.250000,0.226757,17.731673,0.020470,1
637,100.000000,114.850121,2.173590,0.050000,0.396510,0.250000,0.249876,20.004836,0.020181,1
638,100.000000,114.850121,2.598923,0.050000,0.453753,0.250000,0.273169,22.402446,0.019749,1
639,100.000000,114.850121,3.081692,0.050000,0.519259,0.250000,0.296539,24.922580,0.019199,1
640,100.000000,114.850121,3.626937,0.050000,0.594222,0.250000,0.319917,27.563706,0.018554,1
641,100.000000,114.850121,4.240121,0.050000,0.680006,0.250000,0.343249,30.324429,0.017838,1
642,100.000000,114.850121,4.927191,0.050000,0.778176,0.250000,0.366503,33.203186,0.017067,1
643,100.000000,114.850121,5.694633,0.050000,0.890517,0.250000,0.389664,36.197872,0.016259,1
644,100.000000,114.850121,6.549522,0.050000,1.019077,0.250000,0.412726,39.305395,0.015428,1
645,100.000000,114.850121,7.499573,0.050000,1.166196,0.250000,0.435699,42.521179,0.014585,1
646,100.000000,114.850121,8.553181,0.050000,1.334554,0.250000,0.458599,45.838579,0.013739,1
647,100.000000,114.850121,9.719451,0.050000,1.527217,0.250000,0.481449,49.248225,0.012899,1
648,100.000000,114.850121,11.008213,0.050000,1.747694,0.250000,0.504276,52.737290,0.012070,1
649,100.000000,114.850121,12.430010,0.050000,2.000000,0.250000,0.527108,56.288662,0.011258,1
650,100.000000,113.507378,0.000000,0.050000,0.002700,0.250000,0.000000,0.000000,0.000000,1
651,100.000000,113.507378,0.000000,0.050000,0.003090,0.250000,0.000000,0.000000,0.000000,1
652,100.000000,113.507378,0.000000,0.050000,0.003536,0.250000,0.000000,0.000000,0.000000,1
653,100.000000,113.507378,0.000000,0.050000,0.004046,0.250000,0.000000,0.000000,0.000000,1
654,100.000000,113.507378,0.000000,0.050000,0.004630,0.250000,0.000000,0.000000,0.000000,1
655,100.000000,113.507378,0.000000,0.050000,0.005299,0.250000,0.000000,0.000000,0.000000,1
656,100.000000,113.507378,0.000000,0.050000,0.006064,0.250000,0.000000,0.000000,0.000000,1
657,100.000000,113.507378,0.000000,0.050000,0.006939,0.250000,0.000000,0.000000,0.000000,1
658,100.000000,113.507378,0.000000,0.050000,0.007941,0.250000,0.000000,0.000000,0.000000,1
659,100.000000,113.507378,0.000000,0.050000,0.009088,0.250000,0.000000,0.000003,0.000000,1
660,100.000000,113.507378,0.000000,0.050000,0.010399,0.250000,0.000000,0.000021,0.000001,1
661,100.000000,113.507378,0.000001,0.050000,0.011901,0.250000,0.000002,0.000106,0.000004,1
662,100.000000,113.507378,0.000005,0.050000,0.013619,0.250000,0.000008,0.000441,0.000013,1
663,100.000000,113.507378,0.000020,0.050000,0.015585,0.250000,0.000029,0.001548,0.000040,1
664,100.000000,113.507378,0.000069,0.050000,0.017835,0.250000,0.000088,0.004683,0.000105,1
665,100.000000,113.507378,0.000206,0.050000,0.020410,0.250000,0.000232,0.012424,0.000244,1
666,100.000000,113.507378,0.000547,0.050000,0.023356,0.250000,0.000545,0.029391,0.000503,1
667,100.000000,113.507378,0.001309,0.050000,0.026728,0.250000,0.001157,0.062902,0.000941,1
668,100.000000,113.507378,0.002864,0.050000,0.030586,0.250000,0.002249,0.123337,0.001613,1
669,100.000000,113.507378,0.005792,0.050000,0.035002,0.250000,0.004048,0.224028,0.002560,1
670,100.000000,113.507378,0.010931,0.050000,0.040055,0.250000,0.006809,0.380609,0.003801,1
671,100.000000,113.507378,0.019413,0.050000,0.045837,0.250000,0.010794,0.609930,0.005323,1
672,100.000000,113.507378,0.032681,0.050000,0.052455,0.250000,0.016245,0.928760,0.007082,1
673,100.000000,113.507378,0.052482,0.050000,0.060027,0.250000,0.023358,1.352514,0.009013,1
674,100.000000,113.507378,0.080847,0.050000,0.068693,0.250000,0.032269,1.894234,0.011030,1
675,100.000000,113.507378,0.120051,0.050000,0.078610,0.250000,0.043042,2.563958,0.013046,1
676,100.000000,113.507378,0.172575,0.050000,0.089959,0.250000,0.055669,3.368483,0.014978,1
677,100.000000,113.507378,0.241057,0.050000,0.102946,0.250000,0.070074,4.311509,0.016753,1
678,100.000000,113.507378,0.328258,0.050000,0.117808,0.250000,0.086130,5.394048,0.018315,1
679,100.000000,113.507378,0.437030,0.050000,0.134815,0.250000,0.103668,6.614991,0.019627,1
680,100.000000,113.507378,0.570306,0.050000,0.154277,0.250000,0.122495,7.971743,0.020669,1
681,100.000000,113.507378,0.731089,0.050000,0.176550,0.250000,0.142405,9.460828,0.021435,1
682,100.000000,113.507378,0.922460,0.050000,0.202037,0.250000,0.163196,11.078428,0.021933,1
683,100.000000,113.507378,1.147597,0.050000,0.231204,0.250000,0.184672,12.820808,0.022181,1
684,100.000000,113.507378,1.409804,0.050000,0.264582,0.250000,0.206655,14.684627,0.022200,1
685,100.000000,113.507378,1.712538,0.050000,0.302779,0.250000,0.228989,16.667136,0.022019,1
686,100.000000,113.507378,2.059453,0.050000,0.346489,0.250000,0.251539,18.766269,0.021664,1
687,100.000000,113.507378,2.454446,0.050000,0.396510,0.250000,0.274195,20.980639,0.021165,1
688,100.000000,113.507378,2.901697,0.050000,0.453753,0.250000,0.296870,23.309460,0.020548,1
689,100.000000,113.507378,3.405730,0.050000,0.519259,0.250000,0.319499,25.752400,0.019838,1
690,100.000000,113.507378,3.971455,0.050000,0.594222,0.250000,0.342038,28.309372,0.019056,1
691,100.000000,113.507378,4.604228,0.050000,0.680006,0.250000,0.364458,30.980270,0.018224,1
692,100.000000,113.507378,5.309900,0.050000,0.778176,0.250000,0.386749,33.764665,0.017356,1
693,100.000000,113.507378,6.094871,0.050000,0.890517,0.250000,0.408911,36.661429,0.016467,1
694,100.000000,113.507378,6.966140,0.050000,1.019077,0.250000,0.430957,39.668315,0.015570,1
695,100.000000,113.507378,7.931349,0.050000,1.166196,0.250000,0.452906,42.781473,0.014674,1
696,100.000000,113.507378,8.998819,0.050000,1.334554,0.250000,0.474786,45.994893,0.013786,1
697,100.000000,113.507378,10.177582,0.050000,1.527217,0.250000,0.496628,49.299775,0.012912,1
698,100.000000,113.507378,11.477387,0.050000,1.747694,0.250000,0.518465,52.683818,0.012058,1
699,100.000000,113.507378,12.908691,0.050000,2.000000,0.250000,0.540330,56.130426,0.011226,1
700,100.000000,112.183083,0.000000,0.050000,0.002700,0.250000,0.000000,0.000000,0.000000,1
701,100.000000,112.183083,0.000000,0.050000,0.003090,0.250000,0.000000,0.000000,0.000000,1
702,100.000000,112.183083,0.000000,0.050000,0.003536,0.250000,0.000000,0.000000,0.000000,1
703,100.000000,112.183083,0.000000,0.050000,0.004046,0.250000,0.000000,0.000000,0.000000,1
704,100.000000,112.183083,0.000000,0.050000,0.004630,0.250000,0.000000,0.000000,0.000000,1
705,100.000000,112.183083,0.000000,0.050000,0.005299,0.250000,0.000000,0.000000,0.000000,1
706,100.000000,112.183083,0.000000,0.050000,0.006064,0.250000,0.000000,0.000000,0.000000,1
707,100.000000,112.183083,0.000000,0.050000,0.006939,0.250000,0.000000,0.000001,0.000000,1
708,100.000000,112.183083,0.000000,0.050000,0.007941,0.250000,0.000000,0.000007,0.000000,1
709,100.000000,112.183083,0.000000,0.050000,0.009088,0.250000,0.000001,0.000039,0.000002,1
710,100.000000,112.183083,0.000002,0.050000,0.010399,0.250000,0.000004,0.000181,0.000007,1
711,100.000000,112.183083,0.000009,0.050000,0.011901,0.250000,0.000015,0.000700,0.000024,1
712,100.000000,112.183083,0.000032,0.050000,0.013619,0.250000,0.000048,0.002296,0.000067,1
713,100.000000,112.183083,0.000102,0.050000,0.015585,0.250000,0.000135,0.006539,0.000168,1
714,100.000000,112.183083,0.000287,0.050000,0.017835,0.250000,0.000337,0.016459,0.000369,1
715,100.000000,112.183083,0.000726,0.050000,0.020410,0.250000,0.000756,0.037191,0.000729,1
716,100.000000,112.183083,0.001668,0.050000,0.023356,0.250000,0.001542,0.076466,0.001310,1
717,100.000000,112.183083,0.003519,0.050000,0.026728,0.250000,0.002893,0.144775,0.002167,1
718,100.000000,112.183083,0.006895,0.050000,0.030586,0.250000,0.005048,0.255045,0.003335,1
719,100.000000,112.183083,0.012653,0.050000,0.035002,0.250000,0.008262,0.421877,0.004821,1
720,100.000000,112.183083,0.021924,0.050000,0.040055,0.250000,0.012787,0.660464,0.006596,1
721,100.000000,112.183083,0.036111,0.050000,0.045837,0.250000,0.018842,0.985412,0.008599,1
722,100.000000,112.183083,0.056884,0.050000,0.052455,0.250000,0.026595,1.409688,0.010750,1
723,100.000000,112.183083,0.086147,0.050000,0.060027,0.250000,0.036147,1.943854,0.012953,1
724,100.000000,112.183083,0.126003,0.050000,0.068693,0.250000,0.047526,2.595661,0.015114,1
725,100.000000,112.183083,0.178716,0.050000,0.078610,0.250000,0.060691,3.369999,0.017148,1
726,100.000000,112.183083,0.246671,0.050000,0.089959,0.250000,0.075544,4.269142,0.018983,1
727,100.000000,112.183083,0.332343,0.050000,0.102946,0.250000,0.091935,5.293194,0.020567,1
728,100.000000,112.183083,0.438277,0.050000,0.117808,0.250000,0.109684,6.440635,0.021868,1
729,100.000000,112.183083,0.567078,0.050000,0.134815,0.250000,0.128591,7.708888,0.022873,1
730,100.000000,112.183083,0.721407,0.050000,0.154277,0.250000,0.148453,9.094848,0.023581,1
731,100.000000,112.183083,0.903995,0.050000,0.176550,0.250000,0.169068,10.595323,0.024005,1
732,100.000000,112.183083,1.117657,0.050000,0.202037,0.250000,0.190251,12.207381,0.024169,1
733,100.000000,112.183083,1.365323,0.050000,0.231204,0.250000,0.211833,13.928593,0.024097,1
734,100.000000,112.183083,1.650065,0.050000,0.264582,0.250000,0.233668,15.757178,0.023822,1
735,100.000000,112.183083,1.975138,0.050000,0.302779,0.250000,0.255632,17.692060,0.023373,1
736,100.000000,112.183083,2.344018,0.050000,0.346489,0.250000,0.277627,19.732855,0.022780,1
737,100.000000,112.183083,2.760444,0.050000,0.396510,0.250000,0.299574,21.879793,0.022072,1
738,100.000000,112.183083,3.228468,0.050000,0.453753,0.250000,0.321418,24.133582,0.021275,1
739,100.000000,112.183083,3.752498,0.050000,0.519259,0.250000,0.343123,26.495238,0.020410,1
740,100.000000,112.183083,4.337353,0.050000,0.594222,0.250000,0.364667,28.965863,0.019498,1
741,100.000000,112.183083,4.988304,0.050000,0.680006,0.250000,0.386045,31.546384,0.018557,1
742,100.000000,112.183083,5.711133,0.050000,0.778176,0.250000,0.407264,34.237249,0.017599,1
743,100.000000,112.183083,6.512176,0.050000,0.890517,0.250000,0.428340,37.038077,0.016637,1
744,100.000000,112.183083,7.398372,0.050000,1.019077,0.250000,0.449297,39.947255,0.015680,1
745,100.000000,112.183083,8.377302,0.050000,1.166196,0.250000,0.470166,42.961472,0.014736,1
746,100.000000,112.183083,9.457228,0.050000,1.334554,0.250000,0.490981,46.075191,0.013810,1
747,100.000000,112.183083,10.647115,0.050000,1.527217,0.250000,0.511780,49.280039,0.012907,1
748,100.000000,112.183083,11.956640,0.050000,1.747694,0.250000,0.532601,52.564124,0.012031,1
749,100.000000,112.183083,13.396181,0.050000,2.000000,0.250000,0.553480,55.911261,0.011182,1
750,100.000000,110.901630,0.000000,0.050000,0.002700,0.250000,0.000000,0.000000,0.000000,1
751,100.000000,110.901630,0.000000,0.050000,0.003090,0.250000,0.000000,0.000000,0.000000,1
752,100.000000,110.901630,0.000000,0.050000,0.003536,0.250000,0.000000,0.000000,0.000000,1
753,100.000000,110.901630,0.000000,0.050000,0.004046,0.250000,0.000000,0.000000,0.000000,1
754,100.000000,110.901630,0.000000,0.050000,0.004630,0.250000,0.000000,0.000000,0.000000,1
755,100.000000,110.901630,0.000000,0.050000,0.005299,0.250000,0.000000,0.000000,0.000000,1
756,100.000000,110.901630,0.000000,0.050000,0.006064,0.250000,0.000000,0.000003,0.000000,1
757,100.000000,110.901630,0.000000,0.050000,0.006939,0.250000,0.000000,0.000017,0.000001,1
758,100.000000,110.901630,0.000001,0.050000,0.007941,0.250000,0.000002,0.000084,0.000004,1
759,100.000000,110.901630,0.000004,0.050000,0.009088,0.250000,0.000008,0.000351,0.000015,1
760,100.000000,110.901630,0.000016,0.050000,0.010399,0.250000,0.000028,0.001232,0.000047,1
761,100.000000,110.901630,0.000055,0.050000,0.011901,0.250000,0.000085,0.003725,0.000125,1
762,100.000000,110.901630,0.000164,0.050000,0.013619,0.250000,0.000225,0.009877,0.000290,1
763,100.000000,110.901630,0.000434,0.050000,0.015585,0.250000,0.000529,0.023359,0.000600,1
764,100.000000,110.901630,0.001037,0.050000,0.017835,0.250000,0.001122,0.049980,0.001121,1
765,100.000000,110.901630,0.002268,0.050000,0.020410,0.250000,0.002181,0.097982,0.001920,1
766,100.000000,110.901630,0.004584,0.050000,0.023356,0.250000,0.003923,0.177947,0.003048,1
767,100.000000,110.901630,0.008646,0.050000,0.026728,0.250000,0.006596,0.302288,0.004524,1
768,100.000000,110.901630,0.015347,0.050000,0.030586,0.250000,0.010451,0.484386,0.006335,1
769,100.000000,110.901630,0.025820,0.050000,0.035002,0.250000,0.015719,0.737564,0.008429,1
770,100.000000,110.901630,0.041437,0.050000,0.040055,0.250000,0.022588,1.074084,0.010726,1
771,100.000000,110.901630,0.063791,0.050000,0.045837,0.250000,0.031187,1.504341,0.013128,1
772,100.000000,110.901630,0.094662,0.050000,0.052455,0.250000,0.041572,2.036363,0.015529,1
773,100.000000,110.901630,0.135982,0.050000,0.060027,0.250000,0.053732,2.675636,0.017829,1
774,100.000000,110.901630,0.189804,0.050000,0.068693,0.250000,0.067588,3.425214,0.019945,1
775,100.000000,110.901630,0.258265,0.050000,0.078610,0.250000,0.083012,4.286051,0.021809,1
776,100.000000,110.901630,0.343566,0.050000,0.089959,0.250000,0.099837,5.257461,0.023377,1
777,100.000000,110.901630,0.447959,0.050000,0.102946,0.250000,0.117869,6.337621,0.024625,1
778,100.000000,110.901630,0.573736,0.050000,0.117808,0.250000,0.136906,7.524067,0.025547,1
779,100.000000,110.901630,0.723241,0.050000,0.134815,0.250000,0.156747,8.814123,0.026152,1
780,100.000000,110.901630,0.898876,0.050000,0.154277,0.250000,0.177198,10.205259,0.026460,1
781,100.000000,110.901630,1.103124,0.050000,0.176550,0.250000,0.198084,11.695351,0.026498,1
782,100.000000,110.901630,1.338572,0.050000,0.202037,0.250000,0.219249,13.282855,0.026298,1
783,100.000000,110.901630,1.607943,0.050000,0.231204,0.250000,0.240559,14.966906,0.025894,1
784,100.000000,110.901630,1.914127,0.050000,0.264582,0.250000,0.261906,16.747341,0.025319,1
785,100.000000,110.901630,2.260224,0.050000,0.302779,0.250000,0.283202,18.624671,0.024605,1
786,100.000000,110.901630,2.649573,0.050000,0.346489,0.250000,0.304382,20.600008,0.023781,1
787,100.000000,110.901630,3.085803,0.050000,0.396510,0.250000,0.325401,22.674941,0.022874,1
788,100.000000,110.901630,3.572871,0.050000,0.453753,0.250000,0.346231,24.851393,0.021907,1
789,100.000000,110.901630,4.115108,0.050000,0.519259,0.250000,0.366859,27.131433,0.020900,1
790,100.000000,110.901630,4.717265,0.050000,0.594222,0.250000,0.387287,29.517062,0.019869,1
791,100.000000,110.901630,5.384560,0.050000,0.680006,0.250000,0.407526,32.009965,0.018829,1
792,100.000000,110.901630,6.122722,0.050000,0.778176,0.250000,0.427597,34.611223,0.017791,1
793,100.000000,110.901630,6.938043,0.050000,0.890517,0.250000,0.447530,37.320981,0.016764,1
794,100.000000,110.901630,7.837413,0.050000,1.019077,0.250000,0.467357,40.138063,0.015755,1
795,100.000000,110.901630,8.828369,0.050000,1.166196,0.250000,0.487117,43.059531,0.014769,1
796,100.000000,110.901630,9.919121,0.050000,1.334554,0.250000,0.506850,46.080174,0.013811,1
797,100.000000,110.901630,11.118575,0.050000,1.527217,0.250000,0.526597,49.191926,0.012884,1
798,100.000000,110.901630,12.436345,0.050000,1.747694,0.250000,0.546400,52.383197,0.011989,1
799,100.000000,110.901630,13.882731,0.050000,2.000000,0.250000,0.566296,55.638126,0.011128,1
800,100.000000,109.637101,0.000000,0.050000,0.002700,0.250000,0.000000,0.000000,0.000000,1
801,100.000000,109.637101,0.000000,0.050000,0.003090,0.250000,0.000000,0.000000,0.000000,1
802,100.000000,109.637101,0.000000,0.050000,0.003536,0.250000,0.000000,0.000000,0.000000,1
803,100.000000,109.637101,0.000000,0.050000,0.004046,0.250000,0.000000,0.000000,0.000000,1
804,100.000000,109.637101,0.000000,0.050000,0.004630,0.250000,0.000000,0.000001,0.000000,1
805,100.000000,109.637101,0.000000,0.050000,0.005299,0.250000,0.000000,0.000009,0.000001,1
806,100.000000,109.637101,0.000000,0.050000,0.006064,0.250000,0.000001,0.000049,0.000003,1
807,100.000000,109.637101,0.000002,0.050000,0.006939,0.250000,0.000006,0.000216,0.000012,1
808,100.000000,109.637101,0.000010,0.050000,0.007941,0.250000,0.000021,0.000793,0.000040,1
809,100.000000,109.637101,0.000036,0.050000,0.009088,0.250000,0.000064,0.002486,0.000109,1
810,100.000000,109.637101,0.000109,0.050000,0.010399,0.250000,0.000175,0.006808,0.000262,1
811,100.000000,109.637101,0.000298,0.050000,0.011901,0.250000,0.000422,0.016560,0.000557,1
812,100.000000,109.637101,0.000731,0.050000,0.013619,0.250000,0.000918,0.036313,0.001067,1
813,100.000000,109.637101,0.001634,0.050000,0.015585,0.250000,0.001822,0.072733,0.001867,1
814,100.000000,109.637101,0.003367,0.050000,0.017835,0.250000,0.003340,0.134594,0.003019,1
815,100.000000,109.637101,0.006459,0.050000,0.020410,0.250000,0.005709,0.232425,0.004555,1
816,100.000000,109.637101,0.011634,0.050000,0.023356,0.250000,0.009176,0.377821,0.006471,1
817,100.000000,109.637101,0.019828,0.050000,0.026728,0.250000,0.013976,0.582569,0.008719,1
818,100.000000,109.637101,0.032186,0.050000,0.030586,0.250000,0.020306,0.857742,0.011217,1
819,100.000000,109.637101,0.050046,0.050000,0.035002,0.250000,0.028305,1.212946,0.013861,1
820,100.000000,109.637101,0.074918,0.050000,0.040055,0.250000,0.038048,1.655804,0.016535,1
821,100.000000,109.637101,0.108452,0.050000,0.045837,0.250000,0.049536,2.191730,0.019126,1
822,100.000000,109.637101,0.152402,0.050000,0.052455,0.250000,0.062707,2.823974,0.021535,1
823,100.000000,109.637101,0.208605,0.050000,0.060027,0.250000,0.077444,3.553868,0.023682,1
824,100.000000,109.637101,0.278949,0.050000,0.068693,0.250000,0.093588,4.381207,0.025512,1
825,100.000000,109.637101,0.365366,0.050000,0.078610,0.250000,0.110951,5.304691,0.026992,1
826,100.000000,109.637101,0.469818,0.050000,0.089959,0.250000,0.129334,6.322371,0.028112,1
827,100.000000,109.637101,0.594300,0.050000,0.102946,0.250000,0.148534,7.432040,0.028878,1
828,100.000000,109.637101,0.740853,0.050000,0.117808,0.250000,0.168357,8.631576,0.029307,1
829,100.000000,109.637101,0.911571,0.050000,0.134815,0.250000,0.188621,9.919193,0.029431,1
830,100.000000,109.637101,1.108627,0.050000,0.154277,0.250000,0.209168,11.293621,0.029281,1
831,100.000000,109.637101,1.334294,0.050000,0.176550,0.250000,0.229858,12.754216,0.028897,1
832,100.000000,109.637101,1.590976,0.050000,0.202037,0.250000,0.250575,14.301010,0.028314,1
833,100.000000,109.637101,1.881235,0.050000,0.231204,0.250000,0.271227,15.934709,0.027568,1
834,100.000000,109.637101,2.207827,0.050000,0.264582,0.250000,0.291742,17.656649,0.026694,1
835,100.000000,109.637101,2.573734,0.050000,0.302779,0.250000,0.312070,19.468724,0.025720,1
836,100.000000,109.637101,2.982205,0.050000,0.346489,0.250000,0.332177,21.373280,0.024674,1
837,100.000000,109.637101,3.436792,0.050000,0.396510,0.250000,0.352047,23.372989,0.023579,1
838,100.000000,109.637101,3.941388,0.050000,0.453753,0.250000,0.371676,25.470698,0.022453,1
839,100.000000,109.637101,4.500274,0.050000,0.519259,0.250000,0.391072,27.669255,0.021314,1
840,100.000000,109.637101,5.118158,0.050000,0.594222,0.250000,0.410254,29.971306,0.020175,1
841,100.000000,109.637101,5.800220,0.050000,0.680006,0.250000,0.429249,32.379061,0.019046,1
842,100.000000,109.637101,6.552155,0.050000,0.778176,0.250000,0.448087,34.894027,0.017936,1
843,100.000000,109.637101,7.380220,0.050000,0.890517,0.250000,0.466808,37.516696,0.016852,1
844,100.000000,109.637101,8.291272,0.050000,1.019077,0.250000,0.485451,40.246174,0.015797,1
845,100.000000,109.637101,9.292807,0.050000,1.166196,0.250000,0.504060,43.079766,0.014776,1
846,100.000000,109.637101,10.392988,0.050000,1.334554,0.250000,0.522679,46.012479,0.013791,1
847,100.000000,109.637101,11.600670,0.050000,1.527217,0.250000,0.541351,49.036461,0.012843,1
848,100.000000,109.637101,12.925404,0.050000,1.747694,0.250000,0.560118,52.140349,0.011934,1
849,100.000000,109.637101,14.377417,0.050000,2.000000,0.250000,0.579020,55.308546,0.011062,1
850,100.000000,108.412836,0.000000,0.050000,0.002700,0.250000,0.000000,0.000000,0.000000,1
851,100.000000,108.412836,0.000000,0.050000,0.003090,0.250000,0.000000,0.000000,0.000000,1
852,100.000000,108.412836,0.000000,0.050000,0.003536,0.250000,0.000000,0.000001,0.000000,1
853,100.000000,108.412836,0.000000,0.050000,0.004046,0.250000,0.000000,0.000007,0.000001,1
854,100.000000,108.412836,0.000000,0.050000,0.004630,0.250000,0.000001,0.000038,0.000003,1
855,100.000000,108.412836,0.000002,0.050000,0.005299,0.250000,0.000005,0.000170,0.000013,1
856,100.000000,108.412836,0.000008,0.050000,0.006064,0.250000,0.000019,0.000630,0.000042,1
857,100.000000,108.412836,0.000028,0.050000,0.006939,0.250000,0.000059,0.001996,0.000115,1
858,100.000000,108.412836,0.000088,0.050000,0.007941,0.250000,0.000161,0.005515,0.000278,1
859,100.000000,108.412836,0.000241,0.050000,0.009088,0.250000,0.000392,0.013519,0.000595,1
860,100.000000,108.412836,0.000595,0.050000,0.010399,0.250000,0.000859,0.029847,0.001148,1
861,100.000000,108.412836,0.001339,0.050000,0.011901,0.250000,0.001715,0.060138,0.002021,1
862,100.000000,108.412836,0.002773,0.050000,0.013619,0.250000,0.003159,0.111866,0.003286,1
863,100.000000,108.412836,0.005343,0.050000,0.015585,0.250000,0.005423,0.194056,0.004981,1
864,100.000000,108.412836,0.009662,0.050000,0.017835,0.250000,0.008751,0.316707,0.007103,1
865,100.000000,108.412836,0.016523,0.050000,0.020410,0.250000,0.013372,0.490040,0.009604,1
866,100.000000,108.412836,0.026899,0.050000,0.023356,0.250000,0.019484,0.723716,0.012395,1
867,100.000000,108.412836,0.041933,0.050000,0.026728,0.250000,0.027227,1.026168,0.015357,1
868,100.000000,108.412836,0.062911,0.050000,0.030586,0.250000,0.036675,1.404142,0.018363,1
869,100.000000,108.412836,0.091243,0.050000,0.035002,0.250000,0.047835,1.862483,0.021284,1
870,100.000000,108.412836,0.128428,0.050000,0.040055,0.250000,0.060646,2.404162,0.024009,1
871,100.000000,108.412836,0.176030,0.050000,0.045837,0.250000,0.074994,3.030477,0.026445,1
