tick,S,K,C,r,T,true_iv,true_delta,true_vega,true_gamma,is_liquid
1758,73.748726,54.607372,20.092118,0.048665,0.296915,0.324913,0.969079,2.803698,0.005343,0
1759,44.212917,35.188028,11.132271,0.025062,0.809478,0.340648,0.832570,9.968111,0.018493,0
1760,65.816918,57.970557,15.136251,0.059681,0.773101,0.424660,0.742230,18.687633,0.013140,1
1761,70.481406,69.804314,7.246312,0.021620,1.175005,0.199164,0.606547,29.385687,0.025278,1
1762,32.184236,31.584526,6.780748,0.033851,1.284043,0.411848,0.643110,13.602852,0.024833,1
1763,62.558858,69.460829,3.554802,0.043082,0.600139,0.286906,0.403846,18.769801,0.027854,1
1764,25.032424,34.919300,0.404386,0.022894,0.278055,0.501412,0.135083,2.867134,0.032818,0
1765,38.110080,44.025064,1.196539,0.035658,0.560608,0.254845,0.289116,9.753474,0.047005,1
1766,40.582640,40.074963,9.806477,0.040461,1.108582,0.527426,0.648437,15.852436,0.016462,1
1767,22.512824,23.686818,1.472157,0.056808,0.917915,0.169663,0.535595,8.570535,0.108582,1
1768,54.409975,70.599171,0.025992,0.055052,0.438699,0.157617,0.013502,1.246498,0.006089,0
1769,63.947278,86.532130,0.317222,0.037561,1.020077,0.167952,0.070463,8.715953,0.012441,0
1770,75.206829,77.403421,3.113346,0.047593,0.140595,0.342735,0.457119,11.184962,0.041038,1
1771,27.460719,23.341344,4.687254,0.042972,0.190287,0.398812,0.857293,2.701060,0.047199,0
1772,50.344538,64.036817,0.768647,0.044625,1.305412,0.155103,0.173561,14.749909,0.028742,0
1773,61.713779,61.257064,8.124763,0.045963,0.891780,0.290095,0.623130,22.133522,0.022464,1
1774,75.025910,59.554248,23.791580,0.020174,1.040117,0.519860,0.770431,23.209576,0.007626,0
1775,26.750248,20.501897,6.742783,0.034943,0.566211,0.235720,0.955439,1.892928,0.019820,0
1776,55.107300,55.660570,3.872610,0.032786,0.147846,0.474173,0.525099,8.436515,0.039628,1
1777,61.382092,74.113327,1.624345,0.032439,1.077364,0.189866,0.248091,20.163874,0.026163,0
1778,36.348031,46.607252,0.599365,0.039754,1.472659,0.153880,0.177617,11.477648,0.038336,0
1779,28.402689,26.285450,6.807496,0.023004,0.910019,0.527343,0.672612,9.780933,0.025265,1
1780,41.905020,56.102816,3.699553,0.050217,1.192731,0.392688,0.372112,17.311405,0.021048,0
1781,57.607029,66.052350,10.165642,0.042149,0.980210,0.544566,0.536836,22.656273,0.012790,1
1782,63.937434,79.529375,1.603207,0.028626,1.321448,0.183522,0.226747,22.139814,0.022332,0
1783,48.973666,51.905058,8.025016,0.037751,1.260854,0.378341,0.574412,21.555666,0.018840,1
1784,51.624256,37.517513,16.110833,0.053122,0.961301,0.213000,0.969763,3.466513,0.006353,0
1785,55.659904,62.090147,4.665704,0.024939,0.329859,0.542021,0.432851,12.572045,0.022697,1
1786,43.623150,37.480802,7.977595,0.046704,0.339854,0.393778,0.800947,7.099406,0.027877,0
1787,58.613127,44.640005,17.385581,0.035571,1.350948,0.275348,0.877199,13.850916,0.010838,0
1788,47.741687,46.454869,8.220142,0.057170,1.309008,0.271381,0.685904,19.379991,0.023935,1
1789,71.836148,89.584432,8.106677,0.029830,1.403131,0.380784,0.432039,33.453282,0.012133,0
1790,36.472675,46.570724,0.006372,0.042593,0.107454,0.285681,0.005965,0.202234,0.004952,0
1791,39.361022,45.321636,7.414755,0.044368,1.292078,0.491269,0.551463,17.700568,0.017999,1
1792,35.875827,38.159370,3.840651,0.020466,0.730751,0.372725,0.505017,12.233829,0.034898,1
1793,59.691459,66.516586,2.996880,0.042854,1.130792,0.176700,0.411253,24.693719,0.034685,1
1794,26.986731,30.158541,1.363414,0.023186,0.484971,0.321841,0.369355,7.091816,0.062388,1
1795,53.259356,49.537709,9.526526,0.045751,1.108607,0.283127,0.713007,19.101323,0.021454,1
1796,65.292352,75.353024,1.615760,0.042137,0.992424,0.154556,0.280222,21.903932,0.033498,1
1797,61.790431,59.518351,14.208818,0.052719,1.419654,0.385078,0.682316,26.248038,0.012575,1
1798,35.130919,29.601389,6.780989,0.039063,0.576539,0.268426,0.853755,6.114887,0.032015,0
1799,50.895770,41.518697,17.489164,0.024317,1.468798,0.522778,0.756337,19.333719,0.009720,0
1800,74.814681,79.883550,11.844547,0.037442,1.114874,0.402014,0.562038,31.132638,0.012410,1
1801,40.434556,36.828251,8.286171,0.039925,0.909522,0.381815,0.704830,13.308737,0.023440,1
1802,37.199635,35.595233,2.730010,0.022091,0.217457,0.251383,0.682849,6.180180,0.081699,1
1803,24.454812,18.894822,7.632220,0.021555,1.238100,0.413577,0.801947,7.573238,0.024731,0
1804,36.353465,47.626019,1.607864,0.032223,0.778989,0.357056,0.267685,10.563215,0.028737,0
1805,42.917481,46.995103,1.529299,0.059880,0.260346,0.320222,0.352568,8.132568,0.052961,1
1806,40.893838,48.955932,2.011520,0.053331,0.609459,0.331708,0.330014,11.561780,0.034199,0
1807,63.173505,48.973191,18.019201,0.049429,1.284567,0.234687,0.908064,11.812240,0.009818,0
1808,28.717161,26.460125,6.219725,0.030273,1.466499,0.332451,0.696686,12.151325,0.030223,1
1809,21.801214,21.322879,3.673706,0.058125,0.899848,0.356694,0.651482,7.648236,0.050134,1
1810,69.146440,74.884858,2.152985,0.032600,0.157099,0.380220,0.337357,10.011957,0.035057,1
1811,77.035638,100.253505,0.247812,0.028804,0.419698,0.230469,0.053835,5.458530,0.009509,0
1812,75.349934,97.718790,5.654498,0.035709,1.184837,0.351752,0.353092,30.476263,0.012880,0
1813,47.859905,41.991260,7.531350,0.021220,0.807039,0.202724,0.816843,11.405350,0.030434,1
1814,73.195376,89.750401,2.775943,0.040686,0.692016,0.298000,0.279277,20.471091,0.018529,0
1815,64.446792,80.489598,2.672897,0.048904,1.168599,0.231802,0.296765,24.103841,0.021424,0
1816,40.278199,41.441909,3.386960,0.050198,0.563110,0.281741,0.541689,11.992144,0.046592,1
1817,28.293925,27.709042,6.107918,0.029035,1.471880,0.394863,0.645180,12.777175,0.027462,1
1818,45.978383,34.470784,13.728921,0.048087,0.783027,0.355288,0.883606,7.965073,0.013543,0
1819,72.326364,65.256889,9.019041,0.057463,0.220749,0.301279,0.812467,9.147489,0.026293,1
1820,54.584333,68.470707,0.404133,0.048647,0.554039,0.204168,0.107832,7.531197,0.022346,0
1821,37.477625,30.030725,11.477358,0.028906,1.235723,0.436961,0.780079,12.333098,0.016262,0
1822,76.597904,81.916904,6.777914,0.038441,0.856041,0.280356,0.499099,28.273078,0.020079,1
1823,48.539302,54.459411,10.936442,0.057511,1.480388,0.494861,0.599217,22.828429,0.013226,1
1824,73.347832,75.364489,10.028965,0.055803,1.020422,0.307180,0.599189,28.640445,0.016984,1
1825,77.705749,77.010301,17.503607,0.048392,0.941516,0.530237,0.641802,28.159166,0.009341,1
1826,34.676976,42.385380,3.524621,0.030742,0.829142,0.460643,0.417592,12.327241,0.026840,0
1827,53.133337,61.777157,3.620267,0.039251,0.552061,0.396942,0.385859,15.100543,0.024409,1
1828,44.294649,37.157044,13.736593,0.040459,1.446297,0.443568,0.759845,16.565939,0.013161,0
1829,44.662832,42.366815,6.968634,0.036368,0.670030,0.367672,0.657925,13.426645,0.027322,1
1830,52.608192,55.133789,1.662895,0.039843,0.288700,0.217642,0.403559,10.945693,0.062943,1
1831,27.568147,37.295623,1.027962,0.046380,0.946930,0.310717,0.241000,8.358600,0.037380,0
1832,74.538854,85.462623,14.330113,0.034742,1.176838,0.534005,0.549403,32.011349,0.009168,1
1833,69.227677,89.841182,0.267315,0.030839,0.341072,0.264251,0.061344,4.900287,0.011345,0
1834,36.254553,47.086896,0.005685,0.023044,0.144639,0.259566,0.005156,0.204914,0.004153,0
1835,31.992378,27.587083,6.074883,0.042525,1.217120,0.152308,0.898619,6.256478,0.032975,0
1836,45.759366,45.096745,4.580057,0.047046,0.259523,0.430839,0.591664,9.053321,0.038668,1
1837,63.253593,76.532399,0.552129,0.058157,0.100074,0.475684,0.124569,4.109181,0.021575,0
1838,74.238902,52.780170,29.881860,0.052392,1.407402,0.484888,0.843480,21.122101,0.005616,0
1839,25.597243,31.155547,3.354057,0.047142,1.443883,0.378225,0.477923,12.251905,0.034240,0
1840,76.737781,77.509455,16.182801,0.039054,0.939011,0.523138,0.620224,28.308221,0.009786,1
1841,24.565084,25.812592,3.900061,0.051676,1.061733,0.383207,0.583528,9.875863,0.040224,1
1842,74.535065,101.322521,0.000010,0.036095,0.190047,0.159384,0.000009,0.001333,0.000008,0
1843,39.764999,42.779495,3.748487,0.053862,1.375113,0.201000,0.548579,18.464791,0.042248,1
1844,25.581822,28.459448,3.934827,0.030655,0.844965,0.509781,0.524756,9.363186,0.033215,1
1845,75.641985,74.267419,17.442463,0.035358,1.346424,0.444727,0.650182,32.504328,0.009487,1
1846,48.556533,38.156122,16.265636,0.038164,1.399108,0.443795,0.794851,16.325675,0.011152,0
1847,42.030429,29.976800,12.486958,0.039849,0.240743,0.425986,0.961419,1.725650,0.009525,0
1848,40.084120,47.573514,3.880156,0.048157,1.078090,0.347009,0.439919,16.415240,0.027309,0
1849,74.893169,78.071453,6.259962,0.027975,0.730371,0.273062,0.510427,25.525588,0.022818,1
1850,22.540070,25.773999,1.707156,0.032166,0.447950,0.458326,0.406438,5.852106,0.056105,1
1851,39.633271,34.462600,5.936481,0.050994,0.336681,0.201883,0.919022,3.450388,0.032317,0
1852,47.225226,49.815580,9.019482,0.045331,1.062346,0.474288,0.592392,18.895451,0.016815,1
1853,22.685086,20.586909,3.044056,0.025841,0.492188,0.265671,0.752425,5.031228,0.074768,1
1854,38.585919,41.106317,6.358223,0.035244,1.029186,0.437788,0.564059,15.414819,0.022979,1
1855,40.169920,36.281415,5.426670,0.020949,0.857663,0.181916,0.786755,10.818168,0.042970,1
1856,45.078173,61.308068,4.823954,0.023525,1.110116,0.488527,0.386162,18.171132,0.016489,0
1857,63.938046,72.100541,4.829384,0.036164,1.248410,0.238600,0.441161,28.189670,0.023150,1
1858,50.721403,54.991599,8.911513,0.042603,0.853657,0.529482,0.561082,18.476185,0.015889,1
1859,74.134737,97.339053,1.526889,0.057737,1.221984,0.189398,0.195172,22.606717,0.017773,0
1860,35.907396,37.578496,7.305848,0.040207,1.285148,0.449214,0.605175,15.671753,0.021054,1
1861,28.337594,24.843276,5.750401,0.026589,1.124487,0.290542,0.751190,9.524899,0.036305,1
1862,35.891975,33.914442,7.055237,0.034714,1.091654,0.372105,0.669174,13.594436,0.025979,1
1863,25.995913,32.846158,1.684092,0.045941,0.617844,0.440156,0.336872,7.460439,0.040595,0
1864,32.579655,42.981443,0.546074,0.037149,0.962714,0.222934,0.160148,7.782522,0.034163,0
1865,76.538056,94.030656,3.856490,0.033508,0.391234,0.473870,0.307829,16.837628,0.015504,0
1866,61.740660,76.314481,2.534901,0.048659,0.717682,0.304597,0.288797,17.869021,0.021444,0
1867,32.675775,37.344291,4.132222,0.032424,1.466419,0.334388,0.496045,15.784969,0.030150,1
1868,60.440082,65.218137,4.409413,0.050470,1.280799,0.173319,0.515847,27.266712,0.033625,1
1869,79.905274,98.018339,13.518375,0.046048,1.309465,0.492514,0.510478,36.465534,0.008856,0
1870,26.742978,25.229767,3.557731,0.028066,1.326989,0.181297,0.712825,10.496699,0.061006,1
1871,67.287136,86.453225,1.650580,0.054174,0.327713,0.424707,0.201497,10.832332,0.017190,0
1872,51.204961,65.602523,0.955138,0.027760,0.686949,0.263941,0.174613,10.924590,0.022980,0
1873,50.309841,53.928706,8.318477,0.051654,1.227813,0.382547,0.578357,21.809338,0.018345,1
1874,66.847129,55.766644,11.606640,0.054945,0.170090,0.180222,0.995355,0.373294,0.002725,0
1875,34.801306,41.299519,1.365609,0.055053,0.673227,0.269192,0.309648,10.068891,0.045874,0
1876,20.712281,18.857681,4.079949,0.035038,0.909305,0.363949,0.703890,6.826455,0.048083,1
1877,72.595887,97.186984,1.511239,0.038486,0.472364,0.369658,0.171138,12.679969,0.013779,0
1878,76.946747,107.650971,0.417552,0.049079,0.429570,0.301212,0.067412,6.577530,0.008586,0
1879,20.486492,14.473230,6.435317,0.039533,0.744792,0.159028,0.997560,0.134210,0.002700,0
1880,61.215645,55.449276,9.207874,0.032037,0.883850,0.216854,0.766112,17.639095,0.024559,1
1881,44.430424,38.325300,9.503580,0.027953,0.848721,0.353362,0.754811,12.872921,0.021744,0
1882,29.442711,34.438618,2.782750,0.024416,1.155513,0.337121,0.431148,12.437760,0.036832,1
1883,24.252302,27.131722,1.472449,0.041105,0.470166,0.356984,0.398591,6.418694,0.065019,1
1884,75.461261,81.827041,13.685230,0.036066,0.916198,0.529632,0.563127,28.454158,0.010298,1
1885,66.631155,59.953627,18.542321,0.037296,1.281893,0.481467,0.710205,25.814939,0.009421,1
1886,69.373284,57.733080,15.740670,0.031626,1.081598,0.268997,0.820871,18.874032,0.013479,0
1887,37.780885,45.635446,1.848553,0.020036,0.421756,0.436095,0.310130,8.657706,0.032977,0
1888,30.271085,23.403716,7.539614,0.035196,0.432523,0.340363,0.908139,3.282376,0.024332,0
1889,22.674202,31.276825,0.655707,0.032928,1.102488,0.277479,0.202220,6.709555,0.042660,0
1890,46.912553,53.403907,2.914916,0.027557,0.304922,0.493774,0.378979,9.855360,0.029742,1
1891,35.375295,34.177364,6.216175,0.046526,1.319781,0.286685,0.675703,14.613845,0.030864,1
1892,61.021973,43.556157,22.613668,0.039481,1.129900,0.475273,0.843351,15.564616,0.007784,0
1893,77.278259,104.175111,4.220846,0.040487,1.372971,0.294057,0.296952,31.337610,0.012997,0
1894,47.902119,56.664720,8.993082,0.028279,1.337597,0.517277,0.532498,22.028415,0.013875,0
1895,68.910814,95.455205,0.834015,0.031197,1.332352,0.192382,0.121173,16.021037,0.013162,0
1896,26.734464,24.164115,6.994487,0.052173,0.959857,0.509700,0.709661,8.970669,0.025654,1
1897,57.425203,40.424008,17.416479,0.023989,0.360843,0.295330,0.982843,1.465824,0.004171,0
1898,50.081060,36.578105,15.075437,0.027167,0.587869,0.408828,0.886865,7.366951,0.012221,0
1899,47.856342,50.092303,3.650039,0.058241,0.698769,0.235894,0.529259,15.916447,0.042162,1
1900,50.999856,61.975645,2.990618,0.057161,0.879582,0.301187,0.355386,17.813859,0.025853,0
1901,47.820548,36.437614,12.745381,0.031528,0.952599,0.214124,0.939312,5.609726,0.012026,0
1902,52.671878,56.496761,2.504146,0.047929,0.206220,0.399509,0.404697,9.268739,0.040551,1
1903,31.341037,32.237529,4.281046,0.041177,1.108452,0.308196,0.585501,12.860322,0.038325,1
1904,39.340307,44.347373,2.469692,0.046870,1.414752,0.179898,0.443140,18.477650,0.046910,1
1905,47.641098,63.056657,1.057870,0.059555,0.232247,0.529628,0.179695,6.018092,0.021556,0
1906,24.696469,33.423937,0.486914,0.053788,0.608386,0.317353,0.166885,4.816959,0.040905,0
1907,46.451307,53.138909,5.788774,0.021352,1.184268,0.387262,0.480682,20.142970,0.020355,1
1908,31.203980,29.399287,4.009882,0.038762,0.587156,0.283655,0.687042,8.470208,0.052231,1
1909,26.441667,21.204634,5.679284,0.038810,0.146813,0.531779,0.887454,1.936540,0.035477,0
1910,26.940513,36.703355,2.227691,0.045500,1.126706,0.408111,0.352377,10.618044,0.031816,0
1911,69.603659,53.931971,19.978257,0.047884,0.806656,0.384728,0.846799,14.781696,0.009831,0
1912,69.966744,52.516352,21.072078,0.041361,1.066981,0.301664,0.888414,13.729835,0.008714,0
1913,40.416499,45.855866,7.755393,0.039847,1.347394,0.479889,0.558921,18.511624,0.017526,1
1914,44.129383,34.053591,10.255709,0.022053,0.186108,0.302060,0.981497,0.862797,0.007881,0
1915,40.234265,48.383953,1.785734,0.022034,1.139950,0.238449,0.309050,15.134842,0.034396,0
1916,36.455711,39.493507,3.127344,0.025358,0.302321,0.527516,0.458389,7.953147,0.037524,1
1917,68.252174,56.407585,17.294965,0.034225,0.669195,0.466402,0.773484,16.808805,0.011561,0
1918,50.612775,39.958523,13.203993,0.035876,1.134589,0.255170,0.876011,11.034962,0.014879,0
1919,42.529917,44.589624,3.434491,0.029676,0.580362,0.309401,0.496121,12.925086,0.039795,1
1920,21.150375,26.242295,0.595095,0.021756,0.339323,0.411479,0.226833,3.712028,0.059431,0
1921,66.436168,84.352699,5.324744,0.028215,0.790913,0.444891,0.363456,22.176563,0.014279,0
1922,61.982785,54.073131,19.544985,0.024175,1.364771,0.543075,0.720526,24.352811,0.008552,1
1923,71.614869,84.615048,4.902734,0.048892,1.414250,0.226183,0.409592,33.100093,0.020176,0
1924,46.529368,34.899451,13.164675,0.049664,0.645520,0.304577,0.923452,5.374847,0.012627,0
1925,39.817651,44.466322,4.224084,0.021903,1.321086,0.304188,0.476776,18.226973,0.028608,1
1926,29.494445,35.002472,0.229862,0.046592,0.248014,0.264472,0.125823,3.037562,0.053234,0
1927,31.935009,43.286205,0.000000,0.037511,0.125934,0.158651,0.000000,0.000004,0.000000,0
1928,49.015583,51.502299,3.598214,0.025286,0.550327,0.300555,0.480834,14.489495,0.036462,1
1929,60.335776,75.279564,1.471087,0.043593,0.843051,0.230247,0.221490,16.466816,0.023303,0
1930,37.239820,30.288148,8.119881,0.028995,0.449013,0.357780,0.849905,5.820657,0.026127,0
1931,53.761325,73.194066,1.501600,0.045667,0.373799,0.476904,0.196574,9.106662,0.017675,0
1932,53.614488,47.100465,8.203770,0.021570,0.467570,0.272178,0.800458,10.249574,0.028018,1
1933,64.676221,47.424643,19.241700,0.048249,0.407013,0.463061,0.896954,7.401372,0.009388,0
1934,47.319105,56.245950,2.034340,0.026397,0.643133,0.309260,0.307003,13.330878,0.029934,0
1935,54.798069,74.724691,0.020137,0.040296,0.196251,0.281568,0.009119,0.596893,0.003597,0
1936,50.498702,36.196601,15.808173,0.052795,0.538235,0.371577,0.928132,5.076009,0.009953,0
1937,47.034950,42.325225,9.239796,0.035324,0.517260,0.484228,0.701789,11.729822,0.021169,1
1938,78.032792,78.583608,9.045459,0.053862,0.650694,0.320762,0.593920,24.412524,0.019209,1
1939,53.121090,45.772274,15.089206,0.041280,1.140904,0.473614,0.739033,18.439797,0.012093,0
1940,66.843964,56.851014,15.630379,0.052002,1.101890,0.288443,0.809332,19.081913,0.013437,0
1941,30.356547,21.305515,10.027956,0.034097,0.731265,0.371964,0.911572,4.160609,0.016599,0
1942,31.282466,40.722446,0.588533,0.029057,0.460857,0.342286,0.168243,5.338263,0.034581,0
1943,49.931061,42.469347,10.421858,0.026788,0.480605,0.437384,0.766655,10.595697,0.020218,0
1944,66.205342,67.769771,6.657495,0.049437,1.099722,0.205310,0.599360,26.834192,0.027115,1
1945,77.970681,99.390971,0.131699,0.027447,0.386277,0.200264,0.035715,3.807101,0.008095,0
1946,28.302714,34.634406,2.665374,0.051317,0.757516,0.448502,0.411989,9.587171,0.035227,0
1947,56.276763,66.432277,0.569470,0.032471,0.125698,0.405129,0.145760,4.563596,0.028296,0
1948,20.560697,14.867108,6.788698,0.047361,1.292643,0.256148,0.929105,3.169499,0.022644,0
1949,61.277770,76.886424,4.583271,0.021441,0.529512,0.523112,0.353475,16.575205,0.015936,0
1950,40.710790,31.532023,10.690809,0.050739,0.788600,0.238659,0.933227,4.680532,0.015005,0
1951,36.169403,31.463781,9.524577,0.027896,1.488342,0.380208,0.733001,14.508260,0.019598,1
1952,75.515878,60.626231,27.432100,0.057899,1.459196,0.503829,0.789293,26.341962,0.006283,0
1953,32.873391,37.601852,2.255401,0.059441,1.165248,0.222170,0.439733,13.994913,0.050024,1
1954,65.961554,61.816584,9.680561,0.036855,0.345877,0.467534,0.662712,14.170328,0.020140,1
1955,47.890988,51.543450,8.779945,0.035964,1.493223,0.396160,0.579713,22.879125,0.016863,1
1956,41.914652,40.864688,7.961829,0.057515,1.073897,0.366944,0.662493,15.870278,0.022924,1
1957,66.103996,50.400634,16.499542,0.040085,0.395621,0.158005,0.998350,0.221271,0.000810,0
1958,35.171299,37.358282,0.943743,0.030582,0.120946,0.355612,0.346041,4.511657,0.084799,1
1959,54.388955,73.317735,6.296084,0.036589,1.003484,0.522140,0.405460,21.122601,0.013628,0
1960,67.092979,56.358521,12.604068,0.047032,0.283179,0.373953,0.851421,8.271786,0.017353,0
1961,67.380417,82.012986,6.052385,0.059455,0.975296,0.363436,0.418191,25.986645,0.016148,0
1962,26.786345,34.280937,1.727251,0.051092,0.452595,0.532843,0.328359,6.513042,0.037640,0
1963,61.807731,69.052902,4.073265,0.034576,0.744541,0.291202,0.415644,20.798913,0.025111,1
1964,58.182362,71.325245,4.509639,0.027936,1.049924,0.347595,0.377748,22.658107,0.018340,0
1965,67.498404,69.725369,10.548194,0.050845,0.851273,0.414506,0.586878,24.253460,0.015086,1
1966,44.560695,59.122636,0.019378,0.059821,0.327594,0.197541,0.011572,0.771915,0.006007,0
1967,20.896998,27.647005,0.868360,0.049188,0.442935,0.474406,0.254731,4.463422,0.048642,0
1968,71.539183,99.733918,0.058497,0.048410,0.511656,0.196160,0.016948,2.151766,0.004189,0
1969,44.408557,57.446030,1.538171,0.043644,0.614721,0.351509,0.242316,10.880685,0.025533,0
1970,58.757092,81.145076,0.411575,0.042958,0.178030,0.495212,0.080169,3.691560,0.012128,0
1971,48.882963,36.905123,13.262271,0.033283,0.884755,0.211977,0.951249,4.647365,0.010370,0
1972,70.942071,75.561794,14.483375,0.052241,1.406587,0.427189,0.607895,32.330620,0.010691,1
1973,20.301530,20.290901,1.312474,0.056432,0.376481,0.219834,0.590501,4.841048,0.141920,1
1974,37.163603,39.459784,3.211349,0.028395,0.468709,0.389640,0.483458,10.141589,0.040207,1
1975,25.335771,18.766647,7.535950,0.048827,0.621143,0.371923,0.898660,3.538491,0.023862,0
1976,45.372588,49.729541,1.401008,0.057446,0.611632,0.171962,0.361937,13.299841,0.061424,1
1977,60.403489,79.968050,2.292633,0.027362,1.225439,0.268371,0.247291,21.125622,0.017606,0
1978,63.022876,47.833695,21.766235,0.048756,1.236606,0.441843,0.823720,18.149344,0.008363,0
1979,26.014482,31.280656,0.619328,0.053237,1.051745,0.166638,0.252825,8.528489,0.071904,0
1980,21.386640,20.554806,2.966814,0.042335,0.308304,0.516940,0.628243,4.490491,0.061601,1
1981,43.488784,56.164254,0.000000,0.026741,0.100337,0.162169,0.000000,0.000033,0.000001,0
1982,39.688831,53.013670,0.121593,0.044256,0.235733,0.330598,0.048637,1.944042,0.015836,0
1983,76.308093,59.960106,17.580363,0.021182,0.396839,0.323574,0.907575,7.961631,0.010648,0
1984,36.669974,47.998581,2.259501,0.044564,0.946917,0.362764,0.320396,12.767388,0.027640,0
1985,25.511020,25.804731,6.897876,0.053409,1.499307,0.507384,0.663160,11.404524,0.023035,1
1986,69.393582,53.580810,16.559011,0.020125,0.418428,0.271404,0.946166,4.909498,0.008978,0
1987,26.516444,27.337270,5.125553,0.054980,1.047978,0.449687,0.613752,10.386066,0.031344,1
1988,76.315136,56.299874,20.321064,0.046454,0.117052,0.265741,0.999721,0.027023,0.000149,0
1989,35.210061,32.802431,4.778016,0.040457,0.477714,0.326059,0.695931,8.512836,0.044083,1
1990,50.745713,59.418131,1.134655,0.030052,0.641983,0.216480,0.238342,12.592136,0.035185,1
1991,40.968447,49.951375,2.103557,0.046676,1.159387,0.243611,0.337856,16.124059,0.034013,0
1992,55.285175,60.785097,5.302821,0.041999,0.777973,0.346716,0.479913,19.428977,0.023566,1
1993,53.927382,64.758921,0.122825,0.049985,0.253479,0.204354,0.054313,2.990412,0.019851,0
1994,23.997680,33.194929,1.429770,0.022417,1.439788,0.327301,0.291998,9.888345,0.036437,0
1995,31.174696,32.413623,6.039199,0.058024,1.262248,0.403701,0.618802,13.348608,0.026954,1
1996,41.234340,46.278450,4.570995,0.056393,0.536802,0.498160,0.479759,12.036956,0.026474,1
1997,53.493905,49.608067,9.361993,0.021337,0.510746,0.476328,0.664128,13.941953,0.020026,1
1998,47.022993,43.618201,6.293714,0.052750,0.759554,0.199846,0.772972,12.353431,0.036806,1
1999,71.459359,94.916336,2.604919,0.035900,1.425391,0.236856,0.247781,26.982775,0.015651,0
2000,42.418449,39.578045,5.256600,0.044291,0.346615,0.340650,0.699308,8.692137,0.040913,1
2001,71.942060,51.976462,25.583735,0.050518,1.001415,0.453795,0.854125,16.475340,0.007005,0
2002,73.164438,88.552647,8.058736,0.033306,1.398934,0.351284,0.444509,34.188505,0.012996,0
2003,20.844780,14.692866,6.321675,0.024032,0.436177,0.254085,0.987145,0.456399,0.009478,0
2004,30.622598,22.047168,11.102611,0.020329,1.373026,0.444433,0.827641,9.160543,0.016009,0
2005,29.128873,38.990766,3.240460,0.046156,1.349914,0.418894,0.409914,13.155940,0.027420,0
2006,20.320349,28.233297,2.033437,0.055804,1.328966,0.413698,0.383753,8.945797,0.039406,0
2007,40.687216,53.933104,0.065274,0.042508,0.508124,0.189892,0.031811,2.071513,0.012969,0
2008,75.317338,60.143856,18.451937,0.042325,0.414856,0.455637,0.834761,12.053418,0.011241,0
2009,57.161078,49.301072,9.057438,0.050286,0.101320,0.544083,0.834018,4.533937,0.025172,0
2010,68.594787,70.113794,12.233380,0.036394,1.365274,0.359974,0.608865,30.776989,0.013309,1
2011,48.627786,49.276321,6.606006,0.041071,1.185267,0.276687,0.605741,20.374113,0.026273,1
2012,35.489490,25.780386,10.491261,0.029198,0.916473,0.209254,0.966321,2.543567,0.010531,0
2013,59.229798,69.704379,10.147210,0.040143,1.153017,0.507622,0.523409,25.329093,0.012336,0
2014,76.180565,96.380578,10.693397,0.032149,0.989831,0.543178,0.457738,30.066906,0.009636,0
2015,36.448170,30.684251,9.665974,0.022274,0.719016,0.541398,0.738718,10.050297,0.019434,0
2016,55.306013,60.276169,2.559731,0.039881,1.018115,0.162825,0.422891,21.845691,0.043083,1
2017,56.738677,68.161405,1.595120,0.050292,0.683449,0.240801,0.258108,15.157444,0.028609,0
2018,33.276595,27.053602,8.879156,0.053880,0.620793,0.481165,0.794998,7.449456,0.022522,0
2019,42.969452,47.798493,2.629336,0.029648,1.109143,0.217256,0.417865,17.669608,0.039714,1
2020,78.325760,88.687484,13.926121,0.033510,1.473982,0.431213,0.547280,37.670076,0.009661,1
2021,33.356218,29.448208,5.449938,0.032785,0.816663,0.217049,0.807815,8.237538,0.041768,1
2022,35.772842,25.936165,11.001373,0.039685,1.086193,0.187697,0.975114,2.170642,0.008320,0
2023,30.301640,23.386023,9.262602,0.023768,0.957630,0.451713,0.804712,8.182854,0.020602,0
2024,21.230655,18.567547,4.200632,0.048741,1.346933,0.179187,0.856375,5.580007,0.051293,1
2025,69.267566,72.393236,13.471063,0.044030,1.285496,0.422733,0.604746,30.244832,0.011600,1
2026,79.610094,68.674444,14.219027,0.038413,0.973524,0.165781,0.887581,15.001832,0.014667,0
2027,20.868238,16.349430,6.053952,0.042687,1.008728,0.371372,0.830516,5.293444,0.032448,0
2028,21.911406,22.536146,4.288397,0.035904,1.394472,0.399969,0.611273,9.918330,0.037039,1
2029,66.789121,83.402760,3.219382,0.054318,0.826992,0.306551,0.309833,21.422732,0.018943,0
2030,73.321593,63.654802,14.997075,0.022125,0.492303,0.468233,0.734919,16.853278,0.013600,0
2031,45.023314,38.737232,9.547823,0.056056,0.424506,0.483567,0.761259,9.093172,0.021852,0
2032,53.211853,60.197375,7.514520,0.035667,0.764056,0.516191,0.505036,18.554377,0.016615,1
2033,27.536762,27.341602,3.174265,0.039926,0.582387,0.333053,0.597372,8.132588,0.055294,1
2034,51.133372,40.801531,11.786268,0.029697,0.818398,0.223733,0.909304,7.554957,0.015781,0
2035,23.890053,29.476904,1.933486,0.045066,0.698419,0.441037,0.381913,7.613456,0.043307,0
2036,60.759000,62.542307,7.689157,0.035038,0.643058,0.406020,0.556914,19.239597,0.019961,1
